LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,defaultPayment_label
20000,24,-1,4,4,3,4,3,19915,19902,19299,20686,20073,19470,600,0,2000,0,0,0,0,1,0,1,0,0,1,0,0,1
180000,32,0,0,0,0,0,0,181293,177552,182492,180746,131166,114909,6400,8612,7534,5506,4850,5000,1,0,0,0,1,0,1,0,0,0
90000,27,0,0,0,0,0,0,20461,21465,22495,23504,23815,24311,1649,1679,1688,999,1029,1040,0,1,0,1,0,0,1,0,0,0
500000,48,0,0,0,0,0,0,107595,109605,113409,114191,117285,120388,5000,5571,4152,5000,5000,5000,1,0,1,0,0,0,1,0,0,0
130000,29,0,0,0,0,0,2,111731,108635,108842,110236,114763,118884,6000,6000,5000,6800,6500,0,1,0,0,1,0,0,0,1,0,0
140000,25,-1,-1,-1,-1,-1,-1,30077,2809,7541,10661,2214,6020,2809,7541,10661,2214,6020,0,0,1,1,0,0,0,0,1,0,0
380000,41,0,0,0,0,-1,0,86950,76202,63536,22345,9222,10551,3239,1283,453,9222,10551,5088,0,1,0,1,0,0,0,1,0,0
120000,29,-1,-1,-1,-1,-1,-1,7778,3157,5456,0,2777,0,3179,5463,0,2777,0,0,0,1,0,1,0,0,1,0,0,1
130000,29,1,2,0,0,0,-1,162757,143233,130477,99119,101535,89883,5,6000,5000,5000,100207,1622,1,0,1,0,0,0,1,0,0,1
50000,33,0,0,0,0,0,0,48111,47583,38897,20190,19633,19035,2100,1690,11700,1200,1200,1000,0,1,0,1,0,0,0,0,1,0
50000,42,0,0,0,0,0,0,47689,42338,31539,17342,17541,18149,2000,1281,700,700,1000,1000,1,0,0,1,0,0,0,1,0,0
140000,27,0,0,0,0,0,0,88588,86625,89226,91680,93220,94456,3200,4000,4003,4003,4006,4000,1,0,1,0,0,0,0,1,0,0
10000,22,0,0,-1,-1,0,0,7828,8507,511,7696,8696,7660,1009,511,7696,1000,0,0,0,1,0,1,0,0,0,1,0,0
500000,40,-2,-2,-2,-2,-2,-2,5255,721,17252,7388,6069,0,721,17252,7421,6069,0,0,1,0,1,0,0,0,1,0,0,1
360000,30,0,0,0,0,0,0,36590,29751,22581,12936,7970,7970,1400,1000,1000,3000,0,0,1,0,1,0,0,0,0,1,0,0
30000,23,0,0,0,0,0,0,19594,20619,21631,22062,22707,23312,1346,1358,789,1000,981,1010,0,1,0,1,0,0,0,1,0,0
470000,47,0,0,0,0,0,0,163529,129341,106390,82181,79402,72121,4700,30002,20000,40000,35000,40000,1,0,0,0,1,0,1,0,0,0
30000,21,0,0,0,0,0,0,28871,28430,29051,29265,28267,28925,1802,1802,1358,1100,1151,1568,0,1,0,1,0,0,0,1,0,0
170000,30,0,0,0,0,0,0,150693,154424,148564,105858,105075,107358,7000,7000,4000,4000,4000,4000,1,0,0,1,0,0,1,0,0,0
500000,33,0,0,0,0,0,0,134503,114682,124240,131006,137911,119343,20031,20029,20058,20127,10000,10027,1,0,0,1,0,0,0,1,0,0
50000,25,0,-1,-1,-1,0,0,7444,326,326,15493,8210,8133,326,326,15493,284,371,652,0,1,0,1,0,0,1,0,0,0
160000,45,1,-2,-2,-2,-2,-1,0,0,0,0,0,388,0,0,0,0,388,3099,0,1,0,1,0,0,0,1,0,0
50000,26,0,0,-1,-1,-1,-1,18838,385,11500,2756,7000,12025,0,11615,2756,7000,12025,1880,1,0,0,1,0,0,0,1,0,0
200000,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
150000,26,1,-2,-1,-1,-2,-2,2341,340,380,462,3,166,340,380,462,103,266,0,0,1,0,1,0,0,0,1,0,0
200000,40,-2,-2,-2,-2,-2,-2,2552,8064,32082,6914,1905,3244,8084,32105,7186,1905,3244,9768,0,1,1,0,0,0,1,0,0,0
30000,44,1,2,2,-2,-2,-2,3213,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
210000,29,0,0,0,0,0,0,42140,31938,45502,41704,40509,41305,2000,20020,1672,1600,1600,2000,0,1,0,1,0,0,1,0,0,0
50000,40,1,2,0,0,0,0,24091,13698,14908,15033,15705,11616,0,1475,600,1000,500,570,1,0,0,0,1,0,1,0,0,0
240000,29,0,0,0,0,0,0,191059,197548,203823,216971,223048,228755,10000,10000,17000,10000,10000,8000,0,1,1,0,0,0,0,1,0,0
220000,41,7,6,5,4,3,2,243234,238172,232446,227800,225044,222356,0,0,0,0,0,6000,0,1,1,0,0,0,1,0,0,1
360000,29,0,0,-1,-1,-1,-1,15854,8174,1004,1004,646,3508,1000,1004,1004,646,3508,0,0,1,1,0,0,0,0,1,0,0
160000,34,-2,-2,-2,-2,-2,-2,390,390,390,390,390,584,390,390,390,390,584,91,0,1,0,1,0,0,1,0,0,0
70000,34,0,0,0,0,0,0,43071,47338,51424,45121,5515,10424,5000,5000,5000,5000,5000,5000,0,1,0,0,1,0,1,0,0,0
70000,27,1,-1,-1,-1,-2,-1,-54,273,19,-254,-527,1096,600,19,0,0,1896,0,1,0,1,0,0,0,0,1,0,0
200000,46,0,0,0,0,0,0,53643,54300,55039,55712,56421,57203,1765,1828,1811,1816,1880,4123,1,0,1,0,0,0,1,0,0,0
30000,38,1,2,0,0,0,2,9033,8136,8339,8730,9386,3014,0,1000,1000,1300,0,1000,0,1,0,1,0,0,1,0,0,0
360000,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,207,0,1,0,1,0,0,1,0,0,0
80000,59,2,2,2,2,2,0,24756,29818,29060,31133,24135,22970,5500,13,4000,5,2005,2005,1,0,0,1,0,0,0,1,0,1
50000,65,0,0,0,0,0,0,48341,47465,47942,48418,49530,28085,2068,1545,1171,1658,1321,0,1,0,0,0,1,0,1,0,0,0
200000,43,2,2,2,2,2,2,171647,167478,178983,180784,184201,187467,0,14500,6400,7000,7000,7000,0,1,0,1,0,0,1,0,0,0
200000,39,0,0,0,0,0,0,15138,16396,6989,6619,7362,7252,1513,1106,335,845,1513,413,1,0,0,1,0,0,0,1,0,0
140000,28,2,2,2,0,0,2,26450,28823,28171,28740,30454,29930,3007,0,924,2070,0,3000,0,1,0,1,0,0,0,1,0,0
50000,22,-2,-2,-2,-2,-2,-2,0,0,0,848,0,632,0,0,848,0,632,0,0,1,0,1,0,0,0,1,0,0
60000,28,1,-1,-1,2,-1,-1,0,1672,836,836,780,390,1672,836,0,780,390,0,0,1,0,1,0,0,0,1,0,1
150000,39,2,2,0,0,0,0,156713,152744,150785,140166,143125,151741,0,5694,5014,5215,11016,0,0,1,0,1,0,0,1,0,0,1
300000,45,-1,-1,-1,-1,-1,-1,291,291,291,291,291,291,291,291,291,291,291,291,0,1,1,0,0,0,1,0,0,0
130000,43,2,2,2,2,2,2,55544,57428,58917,60352,61167,63042,3400,3000,3000,2400,3000,2400,1,0,0,0,1,0,1,0,0,0
80000,25,0,0,0,0,0,0,77440,78418,78015,79571,80121,77304,3500,3000,3500,3000,3000,3000,0,1,0,1,0,0,0,1,0,0
500000,28,0,0,2,0,0,0,390393,374105,467911,355531,587067,323821,26085,13566,18975,11096,35204,10121,0,1,1,0,0,0,0,1,0,0
20000,37,0,0,0,0,-1,-1,6372,2818,3734,3826,2110,2054,1100,1000,500,2110,2054,2505,1,0,0,1,0,0,1,0,0,0
50000,24,0,0,0,0,0,0,5599,6696,7783,8843,9209,10070,1200,1200,1200,500,1000,500,1,0,0,1,0,0,0,1,0,0
20000,24,2,2,2,2,2,2,1891,5680,5441,6346,6099,7235,4000,0,1000,0,1237,1000,1,0,1,0,0,0,0,1,0,1
500000,29,-1,0,0,0,0,0,14217,33651,33134,34571,36003,37416,20000,18000,20000,20000,20007,20007,0,1,1,0,0,0,0,1,0,0
30000,22,0,0,0,0,0,0,25490,26494,27534,28177,28399,28655,1432,1472,1447,1001,1030,1059,0,1,0,1,0,0,0,1,0,1
30000,24,2,2,7,7,7,7,2550,2550,2550,2550,2550,2550,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
90000,37,1,2,2,0,0,-2,61584,62983,61107,61976,326,476,3000,0,3000,326,476,476,1,0,0,1,0,0,1,0,0,1
140000,50,0,0,0,0,0,0,128949,133778,131241,25994,25769,24552,7000,6000,3000,5000,4000,6000,0,1,0,1,0,0,0,1,0,1
50000,24,-2,-2,-2,-2,-2,-2,780,0,580,-200,300,0,0,580,0,500,0,0,0,1,1,0,0,0,0,1,0,0
330000,27,0,0,0,0,2,2,322464,325625,323182,325197,327750,321936,13248,13120,12833,14344,8567,7060,0,1,1,0,0,0,0,1,0,1
100000,46,0,0,2,2,0,0,80402,86137,84998,85627,78245,79929,8000,1100,3000,3000,3100,3100,0,1,0,0,1,0,1,0,0,0
40000,24,1,8,7,6,5,4,25933,25589,25234,24579,23635,22680,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
100000,30,2,2,2,2,2,2,29668,32463,33350,34003,34647,35348,3600,1700,1500,1500,1400,0,0,1,1,0,0,0,0,1,0,0
200000,31,0,0,0,0,0,0,6618,6777,7957,4667,76187,74900,1900,3008,3500,73000,2700,3800,1,0,1,0,0,0,0,1,0,0
60000,49,2,0,0,0,2,0,61093,57227,32091,32792,31277,29512,1739,1791,2378,0,1092,3554,0,1,0,1,0,0,1,0,0,1
50000,38,0,0,0,0,0,0,50312,50145,49386,19818,18540,19109,6000,3120,4300,1000,1000,1000,0,1,0,0,1,0,1,0,0,0
50000,24,0,0,0,0,0,0,42025,37828,6382,6284,6681,6813,1500,2000,1000,500,243,256,1,0,0,1,0,0,0,1,0,0
80000,27,-1,-1,-1,-1,-2,-2,5060,0,3885,0,0,0,0,3885,0,0,0,860,0,1,1,0,0,0,0,1,0,0
270000,60,-1,-1,-1,-1,-1,2,836,836,836,836,1972,986,836,836,836,1972,0,836,0,1,1,0,0,0,1,0,0,1
160000,28,-2,2,0,0,0,0,4145,3930,5859,10299,11825,13121,0,2000,5008,3007,2000,2000,0,1,1,0,0,0,0,1,0,0
350000,33,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,940,0,1,1,0,0,0,0,1,0,0
110000,28,0,0,2,0,0,0,112953,225099,221798,111960,111636,111733,12500,0,4400,4218,4323,4550,0,1,1,0,0,0,0,1,0,0
30000,53,1,3,2,3,2,0,18663,18080,18986,18390,17954,18654,0,1500,0,0,1000,692,0,1,0,1,0,0,1,0,0,1
170000,38,0,0,0,0,0,-1,157174,139101,192575,157028,135838,125483,9900,83200,0,3006,132854,5003,1,0,0,1,0,0,1,0,0,0
50000,31,0,0,0,0,0,0,20451,20426,19894,20294,20145,20175,1600,1600,1000,900,1000,1000,0,1,0,1,0,0,0,1,0,0
220000,29,3,3,2,2,2,0,4695,4488,4283,5807,5568,5827,0,0,1587,0,500,586,0,1,1,0,0,0,0,1,0,1
120000,43,0,0,0,0,0,0,46889,47496,48307,49272,49016,43127,1856,1667,1632,1664,1880,1059,0,1,0,1,0,0,0,0,1,0
300000,29,-1,-1,-2,-2,-2,-2,1874,-200,-200,-200,-200,-200,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
240000,44,-2,-2,-2,-2,-2,-2,2771,4756,3496,4708,1522,2407,4756,3496,4708,1522,2407,1576,0,1,1,0,0,0,1,0,0,0
200000,49,-2,-2,-2,-2,-2,-2,390,390,390,390,386,1376,390,390,390,386,1380,5186,1,0,0,1,0,0,1,0,0,0
80000,36,0,0,0,0,0,0,33457,34197,35641,36742,38127,39509,1600,2000,2000,2000,2000,5000,1,0,0,1,0,0,0,1,0,0
70000,43,2,2,2,2,2,2,26193,26977,27733,27982,27396,28341,1500,1500,1000,0,1400,2000,0,1,0,0,1,0,1,0,0,0
180000,33,1,-1,0,0,0,0,-84,482,6566,6905,7385,7847,982,6500,1000,1000,1000,1000,0,1,0,1,0,0,1,0,0,0
30000,25,0,0,0,0,2,2,26769,27138,28122,29139,28534,30360,1500,1447,3000,0,2300,0,0,1,0,0,1,0,0,1,0,0
210000,45,0,0,0,0,0,0,56024,57148,58338,59529,60720,61980,1836,1897,1936,1952,2013,9062,1,0,0,1,0,0,1,0,0,1
240000,30,1,1,-2,-2,-2,-2,9028,-1868,-1868,-1868,-1868,-1868,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
250000,43,-1,-1,-1,0,0,0,2177,2000,12327,10538,8712,3002,2000,12327,211,174,2228,5642,0,1,1,0,0,0,0,1,0,0
200000,39,-1,-1,-2,-2,-2,-1,1017,0,0,0,0,11700,0,0,0,0,11700,121513,0,1,0,1,0,0,0,1,0,0
50000,45,0,-1,-1,-2,-2,-2,5339,1189,0,0,0,0,1189,300,0,0,0,0,1,0,0,0,1,0,1,0,0,0
50000,30,-1,-1,-2,-2,-2,-2,1500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
100000,36,2,0,0,0,0,2,38546,42298,42636,44728,49192,51391,4400,1028,3120,6218,4016,4536,1,0,0,0,1,0,0,1,0,0
350000,50,-1,-1,-1,-1,-1,-1,50376,20717,10133,28858,8693,9194,20717,10173,28858,8693,9194,17436,0,1,1,0,0,0,1,0,0,0
80000,33,0,0,0,0,0,0,75593,71643,49481,38427,34683,159,2503,1508,1500,1600,279,0,1,0,1,0,0,0,1,0,0,0
80000,36,3,2,2,4,4,3,600,600,600,600,600,300,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
230000,29,0,0,0,0,0,0,24524,24897,22219,23512,12894,15183,3000,4000,3047,3000,3000,3000,0,1,0,1,0,0,0,1,0,0
50000,41,0,0,0,0,0,0,43474,48921,34879,31820,9965,10017,40003,1636,1800,344,400,400,1,0,0,1,0,0,1,0,0,0
150000,32,0,0,0,0,0,0,32428,32136,28151,27697,18981,6155,2000,1650,1500,1004,500,1000,0,1,0,1,0,0,0,1,0,0
80000,30,-1,-1,-1,-1,-1,0,5919,5545,2154,583,11381,9508,5548,2154,583,11381,190,74,0,1,0,1,0,0,0,1,0,0
200000,38,2,2,2,0,0,0,104978,105924,102663,97090,98045,105253,4500,0,3500,3500,9000,0,1,0,0,1,0,0,1,0,0,1
50000,42,0,0,0,0,0,0,30640,31546,28405,27959,27785,28123,1746,1800,1729,945,1149,1200,0,1,0,1,0,0,1,0,0,0
160000,61,-1,-1,-1,-1,0,-1,390,390,390,780,390,390,390,390,780,0,390,390,1,0,0,0,1,0,1,0,0,0
210000,28,0,0,0,0,0,0,58340,58644,59855,61013,61097,65089,2107,3000,3000,2500,6000,8000,1,0,0,0,1,0,0,1,0,0
110000,29,0,0,0,0,0,0,113003,113269,110078,112466,111094,109243,5837,5454,5707,4156,4123,4368,0,1,0,1,0,0,0,1,0,0
50000,37,0,0,0,0,0,0,37774,38492,36453,29700,30167,29613,1976,1564,1170,1055,1052,1022,1,0,1,0,0,0,0,1,0,0
120000,26,-1,2,0,0,0,2,2682,1725,2682,3272,3455,3261,0,1000,1000,1000,0,2000,0,1,0,1,0,0,0,1,0,1
30000,53,0,0,0,0,-1,0,30587,29462,28068,23362,29837,30357,1700,1288,982,32000,2000,1436,0,1,0,0,1,0,1,0,0,0
150000,32,2,2,-2,-2,-2,-2,3354,-18,-18,-18,-18,-18,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
30000,23,0,0,0,0,0,0,34084,33476,32006,31672,31247,30673,1521,1573,1500,1300,1300,1329,0,1,0,1,0,0,0,1,0,0
210000,34,-1,-1,-1,0,0,0,25650,1360,31793,32943,30019,30657,1360,31793,1943,819,763,2280,0,1,0,1,0,0,1,0,0,0
20000,28,0,0,0,0,0,0,3608,7032,14244,14065,16161,11106,5000,12500,3000,4000,2000,2000,1,0,1,0,0,0,0,1,0,0
50000,45,0,0,0,0,0,0,46090,48343,50157,18675,18542,17129,3000,3000,1008,1000,1000,1000,1,0,0,1,0,0,0,1,0,0
180000,42,0,0,0,2,0,0,102449,104807,111048,107782,110879,113666,5500,9500,0,5000,5000,5000,0,1,0,1,0,0,1,0,0,0
180000,33,-1,-1,-1,-1,0,0,3316,3385,6186,6695,7173,5094,3446,6186,6695,4000,955,2401,0,1,0,1,0,0,0,1,0,0
220000,30,0,0,0,0,0,0,32357,30971,31277,23258,4546,6470,2000,1377,8011,165,2000,1000,0,1,0,1,0,0,0,1,0,0
20000,32,0,0,0,2,0,0,11389,12389,15175,14634,30772,17135,1500,3000,0,1000,2000,1000,0,1,0,1,0,0,0,1,0,0
30000,24,-1,-1,-1,-1,2,2,165,165,165,323,158,-1027,165,165,323,0,0,5527,0,1,1,0,0,0,0,1,0,1
390000,37,0,0,0,0,0,0,200927,200612,202794,191419,81360,66864,17843,8315,6839,3000,2348,2401,0,1,0,1,0,0,1,0,0,0
120000,26,-1,-1,2,-1,-1,-1,942,780,390,390,390,150,780,0,390,390,150,780,0,1,1,0,0,0,0,1,0,0
20000,22,-1,2,-1,0,0,0,2880,1435,1170,780,390,0,0,1170,0,0,0,780,1,0,0,1,0,0,0,1,0,0
170000,27,0,0,0,0,0,0,156411,143042,126395,119365,112801,108241,7100,5500,5000,5000,5000,5000,1,0,0,1,0,0,0,1,0,1
210000,26,-1,-1,-1,-2,-1,-1,231,1608,0,0,312,0,1624,0,0,312,0,0,0,1,1,0,0,0,0,1,0,0
50000,26,1,5,4,8,7,6,48481,47426,56623,55815,55033,53625,0,10000,0,0,0,0,1,0,0,1,0,0,0,1,0,0
210000,37,1,-1,-1,-1,-1,-1,0,732,873,148,129,292,732,873,148,129,292,0,0,1,1,0,0,0,1,0,0,1
50000,26,-1,-1,-1,-1,-1,-1,1156,316,316,316,316,316,316,316,316,316,316,316,0,1,1,0,0,0,0,1,0,0
210000,43,-2,-1,-1,-1,-2,-2,0,981,2148,0,0,0,981,2148,0,0,0,0,0,1,1,0,0,0,1,0,0,0
260000,42,0,0,0,0,0,0,225844,219261,206742,255079,208755,196701,10030,10000,65500,10000,8000,10000,1,0,0,1,0,0,1,0,0,0
280000,48,0,0,0,0,-2,-2,74267,54500,5520,0,0,0,3110,1200,0,0,0,0,1,0,0,1,0,0,1,0,0,0
40000,46,-1,2,2,-1,0,0,780,390,0,1170,780,0,0,0,1170,0,0,0,1,0,1,0,0,0,1,0,0,1
100000,38,0,0,0,0,0,0,99660,99908,98052,94423,96056,97320,4600,3500,3400,3500,5000,3500,1,0,0,1,0,0,1,0,0,0
180000,27,-1,-1,-1,-1,-1,-1,11599,644,644,29944,644,264,644,644,29944,644,264,1024,1,0,0,1,0,0,0,1,0,0
30000,25,0,0,0,0,0,0,27396,27994,28631,28935,28954,29155,1753,1786,1486,1170,1200,1205,0,1,1,0,0,0,0,1,0,0
210000,27,0,0,0,0,0,0,87909,86769,85001,83811,82399,81434,4100,3500,3113,3000,3331,2546,0,1,0,1,0,0,0,1,0,0
50000,26,0,0,0,0,0,0,46879,48368,49284,7002,6991,7137,2569,2485,1203,192,199,163,0,1,0,0,1,0,0,1,0,0
110000,41,0,0,0,0,0,0,100143,98338,92457,79496,72458,72168,4000,4000,3530,4000,4000,5000,0,1,0,1,0,0,1,0,0,0
50000,24,1,-2,-1,-1,0,0,0,0,51400,11330,12144,12938,0,51400,11330,1000,1000,1519,0,1,0,1,0,0,0,1,0,0
20000,44,-2,-2,-2,-2,-2,-2,1822,2872,2712,2882,9235,1719,2890,2720,2890,9263,1824,1701,1,0,0,1,0,0,1,0,0,0
20000,30,1,2,2,2,0,0,17260,19099,19309,18703,18937,20724,2422,816,0,685,2100,0,1,0,0,1,0,0,0,1,0,0
480000,39,0,0,0,0,0,0,428927,436425,300134,315067,321825,328781,15000,30000,20000,12000,12500,12200,1,0,0,1,0,0,1,0,0,0
200000,69,0,0,0,0,0,0,45870,46907,47952,49052,49936,50977,2100,2100,2200,2000,2000,2011,0,1,0,1,0,0,1,0,0,0
60000,26,0,0,0,0,0,0,27402,26455,28017,25011,28143,24712,1500,4022,1500,3500,1000,1000,0,1,0,0,1,0,0,1,0,0
150000,25,-2,-2,-2,-2,-2,-2,-19,-19,-19,-19,7962,0,0,0,0,7981,0,12220,0,1,0,1,0,0,0,1,0,0
130000,25,1,2,0,0,0,0,136963,133293,133207,131578,101612,101650,0,6867,5660,3800,3677,3620,0,1,0,1,0,0,0,1,0,0
30000,42,0,0,0,0,0,0,26012,27175,27822,28481,28265,28852,2000,1577,1626,800,814,629,0,1,0,0,1,0,0,1,0,1
60000,42,0,0,0,0,0,0,54216,27596,28772,19067,19467,9247,4000,2000,1000,1000,331,343,0,1,0,0,1,0,0,1,0,0
500000,36,-1,-1,-1,-1,-1,-1,10935,4079,3943,3338,1224,31022,4081,4283,3338,1224,31022,1088,0,1,1,0,0,0,0,1,0,0
200000,37,-1,-1,-1,-1,0,0,9212,0,261,8203,13203,9691,0,261,8203,5000,0,13185,0,1,1,0,0,0,1,0,0,0
450000,41,-2,-2,-2,-2,-2,-2,1068,1281,907,882,968,1243,1287,911,886,972,1249,1416,1,0,0,1,0,0,1,0,0,0
100000,51,0,0,0,0,0,0,98918,96916,98492,89961,93971,85526,4523,4213,3100,10000,3220,3130,0,1,0,0,1,0,1,0,0,0
70000,22,0,0,0,0,0,0,68969,67682,68448,69316,29083,28140,3200,3600,3075,1204,1200,1046,0,1,0,1,0,0,0,1,0,0
310000,26,0,0,0,0,0,0,304091,309627,315544,309272,240119,235799,12805,13567,13203,8765,9643,9035,1,0,0,1,0,0,0,1,0,0
160000,25,0,0,0,0,0,0,156753,153392,143297,140984,120742,115637,10000,8000,7000,5000,5000,5000,0,1,0,1,0,0,0,1,0,0
30000,34,0,0,0,0,-2,-2,17803,19126,19500,0,0,0,1626,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0
100000,41,0,0,0,0,0,0,107224,107126,101859,79519,74368,58481,7000,3533,2673,3500,4303,3023,0,1,0,1,0,0,1,0,0,0
50000,27,-1,0,0,0,-1,-1,17626,16789,12946,20650,20650,2529,1547,8000,8000,20650,2529,0,0,1,1,0,0,0,0,1,0,0
80000,52,0,0,0,0,0,0,88819,77304,79545,55119,45630,45630,2990,3714,1500,1000,0,0,0,1,0,1,0,0,0,1,0,0
280000,41,0,0,0,0,0,0,40483,42538,44561,45450,46715,47642,2718,2741,1630,2000,1705,1572,0,1,0,1,0,0,1,0,0,0
240000,31,0,0,0,0,0,2,65220,68155,70184,71784,78659,81212,4000,3167,2767,8233,4000,4000,0,1,1,0,0,0,0,1,0,0
250000,32,-1,-1,-1,-1,-1,-1,165,165,165,165,165,315,165,165,165,165,315,130,0,1,1,0,0,0,0,1,0,0
80000,34,2,2,3,2,0,0,74860,84054,82194,78715,26681,0,11074,3,5,1075,0,0,0,1,0,1,0,0,0,1,0,0
220000,51,0,0,0,0,0,0,44076,40353,36314,32320,27803,25370,2000,1600,1600,1000,3000,1000,0,1,0,0,1,0,1,0,0,0
150000,25,-1,-1,-1,-1,-1,-1,8319,5056,2441,4471,2441,0,5056,2441,4471,2441,0,3987,0,1,1,0,0,0,1,0,0,0
300000,31,-1,-1,-1,-1,-1,-1,3863,4242,5090,309,2700,7593,5021,5134,322,5013,7611,8059,0,1,0,1,0,0,1,0,0,0
140000,32,0,0,0,0,0,0,142357,141236,133779,135943,111264,111785,5300,5300,5000,5000,4500,4500,0,1,0,1,0,0,1,0,0,0
50000,29,2,2,2,2,2,0,35488,36606,37526,38214,37302,38546,2000,1800,1600,0,2000,1600,1,0,0,1,0,0,0,1,0,1
100000,26,2,2,2,2,-2,-2,89296,101755,90684,23000,25000,0,14002,560,0,2000,0,53528,1,0,0,1,0,0,0,1,0,0
350000,33,-1,-1,-1,-1,-1,0,694,10436,10857,12688,6344,5376,10524,10916,12745,6344,22,7186,1,0,0,1,0,0,1,0,0,0
20000,24,1,-2,-2,-2,-2,-2,-1400,-1400,-1400,-1000,-1000,0,0,0,1000,0,1000,0,1,0,0,0,1,0,0,1,0,0
120000,23,0,0,0,0,0,0,38609,41992,36607,38828,38325,39222,5000,4000,4017,3000,3000,3000,0,1,0,1,0,0,0,1,0,0
20000,43,1,2,-1,0,-1,-1,4094,1683,2924,1462,1462,6105,0,2924,0,1462,6105,0,0,1,0,0,1,0,0,0,1,0
70000,25,0,0,0,0,0,0,23018,24044,25059,25559,26094,26612,1400,1415,915,947,952,986,1,0,0,1,0,0,0,1,0,0
310000,29,0,0,0,0,0,0,29906,14780,18261,41540,50803,59927,14750,5000,24000,10000,10000,30000,0,1,1,0,0,0,0,1,0,0
30000,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
210000,33,0,0,0,0,0,2,31570,32756,33905,35035,37465,36713,2000,2000,2000,3000,0,734,0,1,0,0,1,0,1,0,0,0
290000,41,0,0,2,0,0,0,4783,7239,6957,4954,7221,6988,2552,0,1000,5000,2500,3659,0,1,0,1,0,0,1,0,0,0
30000,35,2,2,-2,-2,-2,-2,3462,-334,-1170,-1560,-1950,-1620,0,0,0,0,1620,900,1,0,0,1,0,0,0,1,0,1
50000,24,0,0,0,-2,-2,-2,12806,13490,0,0,0,0,7522,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
360000,36,-2,-2,-2,-2,-2,-2,222,1256,-9,1840,0,0,1256,0,1849,0,0,0,1,0,0,0,1,0,1,0,0,1
20000,45,0,0,2,0,0,0,25102,27906,26153,26745,26359,25974,3550,0,2400,1000,1000,8000,0,1,0,1,0,0,1,0,0,1
60000,25,0,0,0,0,0,0,57174,58559,60586,39144,39615,39334,3000,3800,3300,1900,1600,1500,0,1,1,0,0,0,0,1,0,0
90000,38,0,0,0,0,0,0,112212,109495,48950,20253,18810,19496,5170,21287,1353,1000,1000,607,1,0,0,1,0,0,0,1,0,0
310000,39,-1,-1,-2,-1,-1,2,360,0,91059,155,28100,4544,0,91059,155,28490,0,1041,1,0,1,0,0,0,1,0,0,0
100000,34,1,2,2,2,2,2,46092,45074,48287,49091,50149,51176,0,3978,1900,2000,2000,0,0,1,1,0,0,0,1,0,0,0
50000,33,0,0,0,0,0,0,37541,36504,26901,26021,19438,12198,1434,1555,1148,1000,422,372,0,1,0,1,0,0,1,0,0,0
300000,33,0,0,0,0,0,0,58719,60142,61577,62169,63374,59865,3000,3000,2300,2203,1858,1815,0,1,1,0,0,0,0,1,0,0
500000,43,-1,-1,-1,0,0,-1,14872,53132,74478,61069,37369,2581,53421,74559,1343,907,2592,42767,1,0,1,0,0,0,1,0,0,0
460000,30,-2,-2,-2,-2,-2,-2,0,0,0,0,630,0,0,0,0,630,0,0,0,1,1,0,0,0,0,1,0,0
10000,47,-1,-1,-1,-1,-1,0,219,9110,9797,-10433,9767,9067,10400,1000,0,20200,200,0,1,0,0,1,0,0,0,1,0,1
70000,24,0,0,0,0,0,0,5633,6646,7665,8836,9532,9730,1114,1133,1304,1000,351,2523,0,1,0,0,1,0,0,1,0,0
360000,44,-1,-1,-1,-1,-1,-1,5101,9358,15452,9990,6515,5694,9419,15485,9995,6515,5694,12785,1,0,0,1,0,0,1,0,0,0
320000,33,-1,-1,-1,0,0,-1,7444,5755,34909,16313,9279,5824,5783,35069,4341,46,5849,48366,0,1,0,1,0,0,0,1,0,0
290000,45,2,2,-2,-2,-2,-2,95,-6,-6,1217,1055,176,6,0,1223,1276,0,1190,0,1,0,1,0,0,1,0,0,0
